image_name,hair
ISIC_2198030,1
ISIC_2198865,1
ISIC_2199155,1
ISIC_2199452,1
ISIC_2200112,1
ISIC_2200197,1
ISIC_2200924,1
ISIC_2201327,1
ISIC_2201390,1
ISIC_2201806,1
ISIC_2202024,1
ISIC_2202665,1
ISIC_2203239,1
ISIC_2203242,1
ISIC_2203306,1
ISIC_2203635,1
ISIC_2204100,1
ISIC_2204121,1
ISIC_2204217,1
ISIC_2206255,1
ISIC_2206577,1
ISIC_2208019,1
ISIC_2208555,1
ISIC_2208668,1
ISIC_2208844,1
ISIC_2210565,1
ISIC_2210573,1
ISIC_2210577,1
ISIC_2210710,1
ISIC_2211337,1
ISIC_2211811,1
ISIC_2212473,1
ISIC_2214766,1
ISIC_2215330,1
ISIC_2216526,1
ISIC_2216568,1
ISIC_2216833,1
ISIC_2217550,1
ISIC_2219235,1
ISIC_2220092,1
ISIC_2220459,1
ISIC_2220508,1
ISIC_2221217,1
ISIC_2222091,1
ISIC_2222489,1
ISIC_2222968,1
ISIC_2223049,1
ISIC_2223646,1
ISIC_2225058,1
ISIC_2226341,1
ISIC_2226940,1
ISIC_2227134,1
ISIC_2227830,1
ISIC_2228511,1
ISIC_2229251,1
ISIC_2231078,1
ISIC_2231307,1
ISIC_2232461,1
ISIC_2232883,1
ISIC_2234023,1
ISIC_2234794,1
ISIC_2234899,1
ISIC_2236640,1
ISIC_2238813,1
ISIC_2239046,1
ISIC_2239134,1
ISIC_2241388,1
ISIC_2241755,1
ISIC_2241975,1
ISIC_2243225,1
ISIC_2243353,1
ISIC_2243671,1
ISIC_2243954,1
ISIC_2244564,1
ISIC_2246150,1
ISIC_2247168,1
ISIC_2248231,1
ISIC_2248956,1
ISIC_2249118,1
ISIC_2250587,1
ISIC_2250839,1
ISIC_2250936,1
ISIC_2251480,1
ISIC_2252651,1
ISIC_2252702,1
ISIC_2253110,1
ISIC_2254033,1
ISIC_2254066,1
ISIC_2254653,1
ISIC_2255088,1
ISIC_2255966,1
ISIC_2256461,1
ISIC_2256519,1
ISIC_2258612,1
ISIC_2260249,1
ISIC_2261306,1
ISIC_2263504,1
ISIC_2265409,1
ISIC_2266320,1
ISIC_2266715,1
ISIC_2267335,1
ISIC_2267785,1
ISIC_2268341,1
ISIC_2269048,1
ISIC_2269117,1
ISIC_2269849,1
ISIC_2273366,1
ISIC_2275181,1
ISIC_2275624,1
ISIC_2275821,1
ISIC_2275909,1
ISIC_2276141,1
ISIC_2277876,1
ISIC_2279329,1
ISIC_2279449,1
ISIC_2280085,1
ISIC_2281048,1
ISIC_2281160,1
ISIC_2281984,1
ISIC_2282086,1
ISIC_2282330,1
ISIC_2282946,1
ISIC_2282949,1
ISIC_2283628,1
ISIC_2283702,1
ISIC_2284138,1
ISIC_2284502,1
ISIC_2284546,1
ISIC_2284607,1
ISIC_2284612,1
ISIC_2284633,1
ISIC_2284769,1
ISIC_2286170,1
ISIC_2286375,1
ISIC_2287066,1
ISIC_2287151,1
ISIC_2288896,1
ISIC_2289043,1
ISIC_2289057,1
ISIC_2289276,1
ISIC_2289462,1
ISIC_2289721,1
ISIC_2290378,1
ISIC_2291059,1
ISIC_2291794,1
ISIC_2292028,1
ISIC_2292593,1
ISIC_2293230,1
ISIC_2294843,1
ISIC_2295004,1
ISIC_2295998,1
ISIC_2298186,1
ISIC_2298235,1
ISIC_2298789,1
ISIC_2299184,1
ISIC_2299497,1
ISIC_2299591,1
ISIC_2299695,1
ISIC_2299749,1
ISIC_2300279,1
ISIC_2302257,1
ISIC_2302286,1
ISIC_2302713,1
ISIC_2303197,1
ISIC_2304459,1
ISIC_2304753,1
ISIC_2305742,1
ISIC_2306330,1
ISIC_2306653,1
ISIC_2306793,1
ISIC_2307135,1
ISIC_2307167,1
ISIC_2307760,1
ISIC_2309037,1
ISIC_2309744,1
ISIC_2310105,1
ISIC_2310870,1
ISIC_2310983,1
ISIC_2311665,1
ISIC_2312766,1
ISIC_2313001,1
ISIC_2313297,1
ISIC_2313428,1
ISIC_2313673,1
ISIC_2314289,1
ISIC_2315332,1
ISIC_2316827,1
ISIC_2317156,1
ISIC_2318902,1
ISIC_2318906,1
ISIC_2319122,1
ISIC_2319601,1
ISIC_2320808,1
ISIC_2321120,1
ISIC_2321403,1
ISIC_2321619,1
ISIC_2322347,1
ISIC_2323082,1
ISIC_2324440,1
ISIC_2324728,1
ISIC_2324972,1
ISIC_2326179,1
ISIC_2326940,1
ISIC_2328299,1
ISIC_2329149,1
ISIC_2329310,1
ISIC_2329701,1
ISIC_2329722,1
ISIC_2330388,1
ISIC_2330773,1
ISIC_2332575,1
ISIC_2334293,1
ISIC_2334595,1
ISIC_2334999,1
ISIC_2337650,1
ISIC_2337786,1
ISIC_2337907,1
ISIC_2338423,1
ISIC_2338456,1
ISIC_2339196,1
ISIC_2339522,1
ISIC_2340246,1
ISIC_2341875,1
ISIC_2344225,1
ISIC_2344309,1
ISIC_2344492,1
ISIC_2345504,1
ISIC_2345768,1
ISIC_2347821,1
ISIC_2347991,1
ISIC_2348336,1
ISIC_2348481,1
ISIC_2349386,1
ISIC_2349843,1
ISIC_2349994,1
ISIC_2350747,1
ISIC_2351776,1
ISIC_2351999,1
ISIC_2353289,1
ISIC_2353735,1
ISIC_2354070,1
ISIC_2354682,1
ISIC_2355452,1
ISIC_2355860,1
ISIC_2355972,1
ISIC_2357533,1
ISIC_2358220,1
ISIC_2358454,1
ISIC_2358812,1
ISIC_2360676,1
ISIC_2361734,1
ISIC_2363574,1
ISIC_2363669,1
ISIC_2363897,1
ISIC_2364150,1
ISIC_2364189,1
ISIC_2364385,1
ISIC_2365588,1
ISIC_2365917,1
ISIC_2366126,1
ISIC_2366172,1
ISIC_2366196,1
ISIC_2366652,1
ISIC_2369620,1
ISIC_2369986,1
ISIC_2370061,1
ISIC_2370136,1
ISIC_2370650,1
ISIC_2371734,1
ISIC_2371892,1
ISIC_2374446,1
ISIC_2375233,1
ISIC_2375394,1
ISIC_2375714,1
ISIC_2375871,1
ISIC_2376380,1
ISIC_2376574,1
ISIC_2377039,1
ISIC_2378211,1
ISIC_2378303,1
ISIC_2379723,1
ISIC_2380341,1
ISIC_2380421,1
ISIC_2381167,1
ISIC_2383335,1
ISIC_2384356,1
ISIC_2384774,1
ISIC_2385649,1
ISIC_2386961,1
ISIC_2387142,1
ISIC_2387770,1
ISIC_2389892,1
ISIC_2393105,1
ISIC_2393986,1
ISIC_2394894,1
ISIC_2395624,1
ISIC_2396480,1
ISIC_2396605,1
ISIC_2397455,1
ISIC_2398001,1
ISIC_2398131,1
ISIC_2398511,1
ISIC_2398526,1
ISIC_2399253,1
ISIC_2399314,1
ISIC_2399890,1
ISIC_2400002,1
ISIC_2400177,1
ISIC_2400515,1
ISIC_2400548,1
ISIC_2400889,1
ISIC_2401189,1
ISIC_2401731,1
ISIC_2401734,1
ISIC_2402328,1
ISIC_2402558,1
ISIC_2403471,1
ISIC_2403491,1
ISIC_2404756,1
ISIC_2404779,1
ISIC_2406445,1
ISIC_2406492,1
ISIC_2406580,1
ISIC_2407586,1
ISIC_2407914,1
ISIC_2408815,1
ISIC_2409103,1
ISIC_2410265,1
ISIC_2410736,1
ISIC_2410842,1
ISIC_2411050,1
ISIC_2411706,1
ISIC_2412113,1
ISIC_2412314,1
ISIC_2412888,1
ISIC_2413429,1
ISIC_2414238,1
ISIC_2414298,1
ISIC_2414367,1
ISIC_2414922,1
ISIC_2415026,1
ISIC_2415030,1
ISIC_2415856,1
ISIC_2419161,1
ISIC_2419448,1
ISIC_2419564,1
ISIC_2419593,1
ISIC_2420042,1
ISIC_2420067,1
ISIC_2421521,1
ISIC_2422589,1
ISIC_2423382,1
ISIC_2423677,1
ISIC_2424347,1
ISIC_2425013,1
ISIC_2426893,1
ISIC_2427035,1
ISIC_2427137,1
ISIC_2428377,1
ISIC_2428554,1
ISIC_2428829,1
ISIC_2429330,1
ISIC_2430137,1
ISIC_2431409,1
ISIC_2431696,1
ISIC_2432848,1
ISIC_2432948,1
ISIC_2433960,1
ISIC_2434878,1
ISIC_2435523,1
ISIC_2436371,1
ISIC_2437188,1
ISIC_2438305,1
ISIC_2438329,1
ISIC_2438935,1
ISIC_2439714,1
ISIC_2439978,1
ISIC_2441708,1
ISIC_2442479,1
ISIC_2442872,1
ISIC_2443367,1
ISIC_2443396,1
ISIC_2444092,1
ISIC_2444344,1
ISIC_2445971,1
ISIC_2446704,1
ISIC_2448820,1
ISIC_2449093,1
ISIC_2449919,1
ISIC_2450662,1
ISIC_2451671,1
ISIC_2451803,1
ISIC_2452083,1
ISIC_2452931,1
ISIC_2454475,1
ISIC_2456291,1
ISIC_2456960,1
ISIC_2458074,1
ISIC_2458609,1
ISIC_2458845,1
ISIC_2459113,1
ISIC_2459552,1
ISIC_2459724,1
ISIC_2459772,1
ISIC_2459956,1
ISIC_2460354,1
ISIC_2460823,1
ISIC_2461164,1
ISIC_2461940,1
ISIC_2462485,1
ISIC_2464424,1
ISIC_2464927,1
ISIC_2465895,1
ISIC_2466236,1
ISIC_2466295,1
ISIC_2466466,1
ISIC_2467623,1
ISIC_2468975,1
ISIC_2469770,1
ISIC_2470290,1
ISIC_2470998,1
ISIC_2472177,1
ISIC_2472655,1
ISIC_2472848,1
ISIC_2474275,1
ISIC_2474406,1
ISIC_2476092,1
ISIC_2478012,1
ISIC_2478104,1
ISIC_2478860,1
ISIC_2479388,1
ISIC_2480315,1
ISIC_2480608,1
ISIC_2480615,1
ISIC_2480757,1
ISIC_2481230,1
ISIC_2482427,1
ISIC_2482899,1
ISIC_2484404,1
ISIC_2485946,1
ISIC_2486891,1
ISIC_2487173,1
ISIC_2488468,1
ISIC_2490175,1
ISIC_2490282,1
ISIC_2490493,1
